oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.02,DT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.02,RF,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
SVMSMOTE,0.02,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SVMSMOTE,0.02,Adaboost,0.968,0.0,0.0,0.018,0.0,0.491,0.0,0.707
SVMSMOTE,0.02,GBDT,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SMOTUNED,54.4,SVM,0.942,0.0,0.0,0.045,0.0,0.478,0.0,0.708
SMOTUNED,50.43,KNN,0.93,0.0,0.0,0.057,0.0,0.472,0.0,0.708
SMOTUNED,478.26,LR,0.866,0.016,0.143,0.124,0.029,0.51,0.246,0.612
SMOTUNED,57.66,DT,0.848,0.04,0.429,0.146,0.073,0.641,0.571,0.417
SMOTUNED,227.75,RF,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,102.96,LightGBM,0.972,0.231,0.429,0.02,0.3,0.704,0.596,0.404
SMOTUNED,216.29,Adaboost,0.898,0.06,0.429,0.095,0.105,0.667,0.582,0.41
SMOTUNED,215.14,GBDT,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
DAZZLE,616.0234723091125,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.0234723091125,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.0234723091125,LR,0.912,0.026,0.143,0.077,0.043,0.533,0.247,0.609
DAZZLE,616.0234723091125,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DAZZLE,616.0234723091125,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.0234723091125,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
DAZZLE,616.0234723091125,Adaboost,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
DAZZLE,616.0234723091125,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
WGAN,3.51,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.51,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.51,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,3.51,DT,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
WGAN,3.51,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.51,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,3.51,Adaboost,0.046,0.014,1.0,0.968,0.029,0.516,0.063,0.684
WGAN,3.51,GBDT,0.078,0.015,1.0,0.935,0.029,0.532,0.122,0.661
RP,0.524566650390625,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.524566650390625,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.524566650390625,LR,0.846,0.014,0.143,0.144,0.025,0.499,0.245,0.615
RP,0.524566650390625,DT,0.962,0.2,0.571,0.032,0.296,0.769,0.719,0.304
RP,0.524566650390625,RF,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
RP,0.524566650390625,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.524566650390625,Adaboost,0.964,0.133,0.286,0.026,0.182,0.63,0.442,0.505
RP,0.524566650390625,GBDT,0.97,0.214,0.429,0.022,0.286,0.703,0.596,0.404
Howso,106.29716300964355,SVM,0.5,0.016,0.571,0.501,0.031,0.535,0.533,0.466
Howso,106.29716300964355,KNN,0.754,0.008,0.143,0.237,0.016,0.453,0.241,0.629
Howso,106.29716300964355,LR,0.548,0.018,0.571,0.452,0.034,0.56,0.559,0.441
Howso,106.29716300964355,DT,0.484,0.023,0.857,0.521,0.044,0.668,0.614,0.382
Howso,106.29716300964355,RF,0.61,0.025,0.714,0.391,0.049,0.661,0.657,0.343
Howso,106.29716300964355,LightGBM,0.692,0.038,0.857,0.31,0.072,0.773,0.764,0.242
Howso,106.29716300964355,Adaboost,0.826,0.056,0.714,0.172,0.103,0.771,0.767,0.236
Howso,106.29716300964355,GBDT,0.83,0.036,0.429,0.164,0.066,0.632,0.567,0.42
DS,0.6941554546356201,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.6941554546356201,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.6941554546356201,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.6941554546356201,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.6941554546356201,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.6941554546356201,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.6941554546356201,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.6941554546356201,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,10.21743655204773,SVM,0.944,0.043,0.143,0.045,0.067,0.549,0.249,0.607
SDV_GC,10.21743655204773,KNN,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_GC,10.21743655204773,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,10.21743655204773,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
SDV_GC,10.21743655204773,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,10.21743655204773,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GC,10.21743655204773,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,10.21743655204773,GBDT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GAN,90.62027192115784,SVM,0.926,0.031,0.143,0.063,0.051,0.54,0.248,0.608
SDV_GAN,90.62027192115784,KNN,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,90.62027192115784,LR,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,90.62027192115784,DT,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
SDV_GAN,90.62027192115784,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,90.62027192115784,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SDV_GAN,90.62027192115784,Adaboost,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GAN,90.62027192115784,GBDT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
