oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.01,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
ADASYN,0.01,SVM,0.816,0.027,0.4,0.179,0.05,0.61,0.538,0.443
ADASYN,0.01,KNN,0.886,0.0,0.0,0.103,0.0,0.448,0.0,0.711
ADASYN,0.01,LR,0.801,0.013,0.2,0.192,0.024,0.504,0.321,0.582
ADASYN,0.01,DT,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
ADASYN,0.01,RF,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
ADASYN,0.01,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
ADASYN,0.01,Adaboost,0.903,0.027,0.2,0.088,0.048,0.556,0.328,0.569
ADASYN,0.01,GBDT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
BorderlineSMOTE,0.01,KNN,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
BorderlineSMOTE,0.01,LR,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
BorderlineSMOTE,0.01,DT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
BorderlineSMOTE,0.01,GBDT,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
SVMSMOTE,0.03,SVM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.03,KNN,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.03,LR,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
SVMSMOTE,0.03,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SVMSMOTE,0.03,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.03,Adaboost,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
SVMSMOTE,0.03,GBDT,0.862,0.019,0.2,0.13,0.034,0.535,0.325,0.573
SMOTUNED,31.54,SVM,0.791,0.034,0.6,0.206,0.065,0.697,0.683,0.318
SMOTUNED,31.32,KNN,0.718,0.017,0.4,0.278,0.033,0.561,0.515,0.467
SMOTUNED,49.25,LR,0.748,0.046,1.0,0.256,0.088,0.872,0.854,0.181
SMOTUNED,16.5,DT,0.801,0.025,0.4,0.194,0.047,0.603,0.535,0.446
SMOTUNED,256.1,RF,0.723,0.018,0.4,0.273,0.034,0.564,0.516,0.466
SMOTUNED,76.88,LightGBM,0.803,0.0,0.0,0.187,0.0,0.407,0.0,0.719
SMOTUNED,200.85,Adaboost,0.779,0.022,0.4,0.216,0.042,0.592,0.53,0.451
SMOTUNED,187.08,GBDT,0.833,0.015,0.2,0.16,0.028,0.52,0.323,0.577
DAZZLE,1962.0827844142914,SVM,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
DAZZLE,1962.0827844142914,KNN,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
DAZZLE,1962.0827844142914,LR,0.85,0.017,0.2,0.143,0.031,0.529,0.324,0.575
DAZZLE,1962.0827844142914,DT,0.939,0.045,0.2,0.052,0.074,0.574,0.33,0.567
DAZZLE,1962.0827844142914,RF,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
DAZZLE,1962.0827844142914,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE,1962.0827844142914,Adaboost,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
DAZZLE,1962.0827844142914,GBDT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
