oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,0.4757115840911865,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
Howso,42.683178663253784,SVM,0.806,0.025,0.4,0.189,0.048,0.605,0.536,0.445
Howso,42.683178663253784,KNN,0.879,0.0,0.0,0.111,0.0,0.445,0.0,0.711
Howso,42.683178663253784,LR,0.791,0.034,0.6,0.206,0.065,0.697,0.683,0.318
Howso,42.683178663253784,DT,0.85,0.0,0.0,0.14,0.0,0.43,0.0,0.714
Howso,42.683178663253784,RF,0.886,0.023,0.2,0.106,0.041,0.547,0.327,0.571
Howso,42.683178663253784,LightGBM,0.92,0.033,0.2,0.071,0.057,0.564,0.329,0.568
Howso,42.683178663253784,Adaboost,0.84,0.0,0.0,0.15,0.0,0.425,0.0,0.715
Howso,42.683178663253784,GBDT,0.896,0.025,0.2,0.096,0.044,0.552,0.328,0.57
DS,0.10865163803100586,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.10865163803100586,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.10865163803100586,LR,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.10865163803100586,DT,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DS,0.10865163803100586,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.10865163803100586,LightGBM,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
DS,0.10865163803100586,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.10865163803100586,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,1.9366872310638428,SVM,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SDV_GC,1.9366872310638428,KNN,0.939,0.083,0.4,0.054,0.138,0.673,0.562,0.426
SDV_GC,1.9366872310638428,LR,0.932,0.04,0.2,0.059,0.067,0.571,0.33,0.567
SDV_GC,1.9366872310638428,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,1.9366872310638428,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,1.9366872310638428,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,1.9366872310638428,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,1.9366872310638428,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GAN,21.989917278289795,SVM,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_GAN,21.989917278289795,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,21.989917278289795,LR,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,21.989917278289795,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GAN,21.989917278289795,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,21.989917278289795,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,21.989917278289795,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,21.989917278289795,GBDT,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
