oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.01,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
ADASYN,0.01,SVM,0.915,0.0,0.0,0.074,0.0,0.463,0.0,0.709
ADASYN,0.01,KNN,0.915,0.031,0.2,0.076,0.054,0.562,0.329,0.568
ADASYN,0.01,LR,0.82,0.04,0.6,0.177,0.075,0.712,0.694,0.309
ADASYN,0.01,DT,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
ADASYN,0.01,RF,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
ADASYN,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
ADASYN,0.01,Adaboost,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
ADASYN,0.01,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
BorderlineSMOTE,0.01,KNN,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
BorderlineSMOTE,0.01,LR,0.947,0.053,0.2,0.044,0.083,0.578,0.331,0.567
BorderlineSMOTE,0.01,DT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
BorderlineSMOTE,0.01,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
BorderlineSMOTE,0.01,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.03,SVM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.03,KNN,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SVMSMOTE,0.03,LR,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SVMSMOTE,0.03,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SVMSMOTE,0.03,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.03,Adaboost,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
SVMSMOTE,0.03,GBDT,0.913,0.0,0.0,0.076,0.0,0.462,0.0,0.709
SMOTUNED,25.36,SVM,0.84,0.016,0.2,0.152,0.029,0.524,0.324,0.576
SMOTUNED,25.96,KNN,0.837,0.016,0.2,0.155,0.029,0.523,0.323,0.576
SMOTUNED,40.94,LR,0.847,0.047,0.6,0.15,0.087,0.725,0.703,0.302
SMOTUNED,14.53,DT,0.84,0.016,0.2,0.152,0.029,0.524,0.324,0.576
SMOTUNED,232.44,RF,0.879,0.021,0.2,0.113,0.038,0.543,0.326,0.571
SMOTUNED,78.66,LightGBM,0.825,0.028,0.4,0.17,0.053,0.615,0.54,0.441
SMOTUNED,226.31,Adaboost,0.828,0.029,0.4,0.167,0.053,0.616,0.54,0.44
SMOTUNED,229.16,GBDT,0.9,0.05,0.4,0.093,0.089,0.653,0.555,0.429
DAZZLE,619.27250623703,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,619.27250623703,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE,619.27250623703,LR,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DAZZLE,619.27250623703,DT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE,619.27250623703,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,619.27250623703,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,619.27250623703,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,619.27250623703,GBDT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
