oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.01,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
ADASYN,0.01,SVM,0.845,0.016,0.2,0.147,0.03,0.526,0.324,0.575
ADASYN,0.01,KNN,0.93,0.071,0.4,0.064,0.121,0.668,0.561,0.427
ADASYN,0.01,LR,0.794,0.024,0.4,0.201,0.045,0.599,0.533,0.448
ADASYN,0.01,DT,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
ADASYN,0.01,RF,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
ADASYN,0.01,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
ADASYN,0.01,Adaboost,0.937,0.043,0.2,0.054,0.071,0.573,0.33,0.567
ADASYN,0.01,GBDT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
BorderlineSMOTE,0.01,SVM,0.944,0.05,0.2,0.047,0.08,0.577,0.331,0.567
BorderlineSMOTE,0.01,KNN,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
BorderlineSMOTE,0.01,LR,0.915,0.0,0.0,0.074,0.0,0.463,0.0,0.709
BorderlineSMOTE,0.01,DT,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
BorderlineSMOTE,0.01,RF,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
BorderlineSMOTE,0.01,LightGBM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.947,0.053,0.2,0.044,0.083,0.578,0.331,0.567
BorderlineSMOTE,0.01,GBDT,0.867,0.037,0.4,0.128,0.068,0.636,0.548,0.434
SVMSMOTE,0.03,SVM,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SVMSMOTE,0.03,KNN,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
SVMSMOTE,0.03,LR,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
SVMSMOTE,0.03,DT,0.968,0.167,0.4,0.025,0.235,0.688,0.567,0.425
SVMSMOTE,0.03,RF,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
SVMSMOTE,0.03,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.03,Adaboost,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
SVMSMOTE,0.03,GBDT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SMOTUNED,25.05,SVM,0.791,0.024,0.4,0.204,0.044,0.598,0.532,0.448
SMOTUNED,27.56,KNN,0.9,0.026,0.2,0.091,0.047,0.555,0.328,0.569
SMOTUNED,47.06,LR,0.782,0.033,0.6,0.216,0.062,0.692,0.68,0.322
SMOTUNED,14.37,DT,0.791,0.012,0.2,0.201,0.023,0.499,0.32,0.583
SMOTUNED,203.63,RF,0.898,0.049,0.4,0.096,0.087,0.652,0.555,0.43
SMOTUNED,49.43,LightGBM,0.939,0.0,0.0,0.049,0.0,0.475,0.0,0.708
SMOTUNED,193.49,Adaboost,0.852,0.017,0.2,0.14,0.032,0.53,0.325,0.574
SMOTUNED,187.7,GBDT,0.942,0.048,0.2,0.049,0.077,0.575,0.33,0.567
DAZZLE,2040.275997877121,SVM,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
DAZZLE,2040.275997877121,KNN,0.966,0.091,0.2,0.025,0.125,0.588,0.332,0.566
DAZZLE,2040.275997877121,LR,0.91,0.056,0.4,0.084,0.098,0.658,0.557,0.428
DAZZLE,2040.275997877121,DT,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
DAZZLE,2040.275997877121,RF,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DAZZLE,2040.275997877121,LightGBM,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
DAZZLE,2040.275997877121,Adaboost,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
DAZZLE,2040.275997877121,GBDT,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
WGAN,5.16,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,5.16,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,5.16,LR,0.015,0.012,1.0,0.998,0.024,0.501,0.005,0.705
WGAN,5.16,DT,0.609,0.012,0.4,0.388,0.024,0.506,0.484,0.505
WGAN,5.16,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,5.16,LightGBM,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
WGAN,5.16,Adaboost,0.672,0.015,0.4,0.324,0.029,0.538,0.503,0.482
WGAN,5.16,GBDT,0.721,0.0,0.0,0.27,0.0,0.365,0.0,0.732
RP,0.5989484786987305,SVM,0.833,0.015,0.2,0.16,0.028,0.52,0.323,0.577
RP,0.5989484786987305,KNN,0.939,0.045,0.2,0.052,0.074,0.574,0.33,0.567
RP,0.5989484786987305,LR,0.777,0.022,0.4,0.219,0.042,0.591,0.529,0.452
RP,0.5989484786987305,DT,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
RP,0.5989484786987305,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
RP,0.5989484786987305,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
RP,0.5989484786987305,Adaboost,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
RP,0.5989484786987305,GBDT,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
Howso,48.02404999732971,SVM,0.837,0.03,0.4,0.157,0.056,0.621,0.543,0.439
Howso,48.02404999732971,KNN,0.903,0.0,0.0,0.086,0.0,0.457,0.0,0.71
Howso,48.02404999732971,LR,0.76,0.02,0.4,0.236,0.039,0.582,0.525,0.456
Howso,48.02404999732971,DT,0.864,0.019,0.2,0.128,0.034,0.536,0.325,0.573
Howso,48.02404999732971,RF,0.917,0.032,0.2,0.074,0.056,0.563,0.329,0.568
Howso,48.02404999732971,LightGBM,0.934,0.0,0.0,0.054,0.0,0.473,0.0,0.708
Howso,48.02404999732971,Adaboost,0.847,0.032,0.4,0.147,0.06,0.626,0.545,0.437
Howso,48.02404999732971,GBDT,0.949,0.056,0.2,0.042,0.087,0.579,0.331,0.566
DS,0.1974167823791504,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.1974167823791504,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.1974167823791504,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.1974167823791504,DT,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
DS,0.1974167823791504,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.1974167823791504,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.1974167823791504,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.1974167823791504,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,2.060098648071289,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GC,2.060098648071289,KNN,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
SDV_GC,2.060098648071289,LR,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SDV_GC,2.060098648071289,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,2.060098648071289,RF,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_GC,2.060098648071289,LightGBM,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
SDV_GC,2.060098648071289,Adaboost,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
SDV_GC,2.060098648071289,GBDT,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
SDV_GAN,24.73562479019165,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,24.73562479019165,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,24.73562479019165,LR,0.971,0.111,0.2,0.02,0.143,0.59,0.332,0.566
SDV_GAN,24.73562479019165,DT,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GAN,24.73562479019165,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,24.73562479019165,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,24.73562479019165,Adaboost,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
SDV_GAN,24.73562479019165,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
