oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.01,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
ADASYN,0.01,SVM,0.796,0.024,0.4,0.199,0.045,0.6,0.534,0.447
ADASYN,0.01,KNN,0.93,0.071,0.4,0.064,0.121,0.668,0.561,0.427
ADASYN,0.01,LR,0.777,0.042,0.8,0.224,0.08,0.788,0.788,0.212
ADASYN,0.01,DT,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
ADASYN,0.01,RF,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
ADASYN,0.01,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
ADASYN,0.01,Adaboost,0.937,0.043,0.2,0.054,0.071,0.573,0.33,0.567
ADASYN,0.01,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,KNN,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
BorderlineSMOTE,0.01,LR,0.951,0.059,0.2,0.039,0.091,0.58,0.331,0.566
BorderlineSMOTE,0.01,DT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.01,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.01,GBDT,0.663,0.0,0.0,0.329,0.0,0.335,0.0,0.744
SVMSMOTE,0.03,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.03,KNN,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SVMSMOTE,0.03,LR,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
SVMSMOTE,0.03,DT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SVMSMOTE,0.03,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.03,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SVMSMOTE,0.03,GBDT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SMOTUNED,28.56,SVM,0.779,0.043,0.8,0.221,0.081,0.789,0.789,0.211
SMOTUNED,32.0,KNN,0.757,0.02,0.4,0.238,0.038,0.581,0.525,0.457
SMOTUNED,49.71,LR,0.779,0.043,0.8,0.221,0.081,0.789,0.789,0.211
SMOTUNED,16.12,DT,0.791,0.045,0.8,0.209,0.085,0.796,0.796,0.204
SMOTUNED,221.12,RF,0.772,0.032,0.6,0.226,0.06,0.687,0.676,0.325
SMOTUNED,77.57,LightGBM,0.757,0.01,0.2,0.236,0.02,0.482,0.317,0.59
SMOTUNED,192.44,Adaboost,0.83,0.042,0.6,0.167,0.079,0.716,0.698,0.307
SMOTUNED,159.48,GBDT,0.799,0.012,0.2,0.194,0.024,0.503,0.32,0.582
DAZZLE,476.5729606151581,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,476.5729606151581,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,476.5729606151581,LR,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,476.5729606151581,DT,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
DAZZLE,476.5729606151581,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,476.5729606151581,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,476.5729606151581,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,476.5729606151581,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.5,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.5,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.5,LR,0.835,0.03,0.4,0.16,0.056,0.62,0.542,0.439
WGAN,2.5,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
WGAN,2.5,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
WGAN,2.5,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,2.5,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,2.5,GBDT,0.745,0.0,0.0,0.246,0.0,0.377,0.0,0.728
RP,0.377516508102417,SVM,0.85,0.048,0.6,0.147,0.088,0.726,0.704,0.301
RP,0.377516508102417,KNN,0.944,0.05,0.2,0.047,0.08,0.577,0.331,0.567
RP,0.377516508102417,LR,0.799,0.047,0.8,0.201,0.088,0.799,0.799,0.201
RP,0.377516508102417,DT,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
RP,0.377516508102417,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
RP,0.377516508102417,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.377516508102417,Adaboost,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
RP,0.377516508102417,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
Howso,37.752875328063965,SVM,0.835,0.043,0.6,0.162,0.081,0.719,0.699,0.305
Howso,37.752875328063965,KNN,0.92,0.033,0.2,0.071,0.057,0.564,0.329,0.568
Howso,37.752875328063965,LR,0.803,0.048,0.8,0.197,0.09,0.802,0.802,0.198
Howso,37.752875328063965,DT,0.871,0.02,0.2,0.12,0.036,0.54,0.326,0.572
Howso,37.752875328063965,RF,0.91,0.029,0.2,0.081,0.051,0.559,0.329,0.569
Howso,37.752875328063965,LightGBM,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
Howso,37.752875328063965,Adaboost,0.859,0.018,0.2,0.133,0.033,0.534,0.325,0.573
Howso,37.752875328063965,GBDT,0.932,0.0,0.0,0.057,0.0,0.472,0.0,0.708
DS,0.0865941047668457,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.0865941047668457,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.0865941047668457,LR,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DS,0.0865941047668457,DT,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DS,0.0865941047668457,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0865941047668457,LightGBM,0.99,1.0,0.2,0.0,0.333,0.6,0.333,0.566
DS,0.0865941047668457,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0865941047668457,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,1.1000010967254639,SVM,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SDV_GC,1.1000010967254639,KNN,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
SDV_GC,1.1000010967254639,LR,0.925,0.067,0.4,0.069,0.114,0.666,0.56,0.427
SDV_GC,1.1000010967254639,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GC,1.1000010967254639,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,1.1000010967254639,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,1.1000010967254639,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,1.1000010967254639,GBDT,0.91,0.0,0.0,0.079,0.0,0.461,0.0,0.709
SDV_GAN,16.045190572738647,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,16.045190572738647,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,16.045190572738647,LR,0.956,0.067,0.2,0.034,0.1,0.583,0.331,0.566
SDV_GAN,16.045190572738647,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SDV_GAN,16.045190572738647,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,16.045190572738647,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,16.045190572738647,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,16.045190572738647,GBDT,0.871,0.0,0.0,0.118,0.0,0.441,0.0,0.712
